campaign_id,campaign_name,platform,campaign_type,impressions,clicks,conversions,ad_spend,revenue,ctr_percent,conversion_rate_percent,roi_percent,campaign_date
4751,Campaign_4751,LinkedIn,Engagement,36065,4279,1866,23831.35,81928.47,11.86,43.61,243.78,2025-06-24
4752,Campaign_4752,LinkedIn,Sales,64127,11511,2141,8993.65,21777.58,17.95,18.6,142.14,2025-05-05
4753,Campaign_4753,Facebook,Awareness,225826,31241,14659,2446.05,7011.29,13.83,46.92,186.64,2025-09-14
4754,Campaign_4754,Facebook,Awareness,237950,25832,8681,13120.0,39317.78,10.86,33.61,199.68,2025-08-12
4755,Campaign_4755,Instagram,Traffic,465290,74555,22176,19190.11,96734.01,16.02,29.74,404.08,2024-08-27
4756,Campaign_4756,Facebook,Traffic,169552,24220,7113,1613.13,6575.1,14.28,29.37,307.6,2024-08-31
4757,Campaign_4757,Instagram,Traffic,118647,10950,2089,23190.14,36743.4,9.23,19.08,58.44,2024-10-08
4758,Campaign_4758,Facebook,Engagement,119843,20286,2451,898.31,1203.02,16.93,12.08,33.92,2025-01-15
4759,Campaign_4759,TikTok,Traffic,234669,22710,3554,6385.55,20560.32,9.68,15.65,221.98,2026-04-19
4760,Campaign_4760,TikTok,Traffic,426600,32713,351,17086.67,27808.78,7.67,1.07,62.75,2025-12-14
4761,Campaign_4761,Facebook,Traffic,66762,10697,1367,21071.41,35046.9,16.02,12.78,66.32,2026-04-04
4762,Campaign_4762,Twitter,Awareness,363001,21145,256,21376.79,38849.8,5.83,1.21,81.74,2025-06-10
4763,Campaign_4763,Twitter,Awareness,82611,7143,3400,7606.77,19635.92,8.65,47.6,158.14,2026-04-26
4764,Campaign_4764,Twitter,Awareness,189359,20384,9714,24817.53,83915.7,10.76,47.66,238.13,2025-10-02
4765,Campaign_4765,TikTok,Sales,359075,28365,9356,21242.58,62161.84,7.9,32.98,192.63,2024-08-30
4766,Campaign_4766,TikTok,Sales,282854,34423,15723,3810.06,10756.86,12.17,45.68,182.33,2024-07-14
4767,Campaign_4767,LinkedIn,Sales,16915,1828,867,19942.08,48120.7,10.81,47.43,141.3,2025-12-07
4768,Campaign_4768,YouTube,Engagement,414984,8790,275,1232.76,1900.56,2.12,3.13,54.17,2024-10-28
4769,Campaign_4769,TikTok,Engagement,92516,11066,5116,23452.54,127568.64,11.96,46.23,443.94,2025-03-05
4770,Campaign_4770,Facebook,Engagement,65761,8170,2377,14376.64,57052.51,12.42,29.09,296.84,2026-04-23
4771,Campaign_4771,YouTube,Engagement,226694,26394,2550,13043.62,43501.55,11.64,9.66,233.51,2025-11-15
4772,Campaign_4772,TikTok,Engagement,62311,9550,3143,4340.68,11495.61,15.33,32.91,164.83,2024-06-06
4773,Campaign_4773,Instagram,Sales,341264,53981,1874,602.35,1052.79,15.82,3.47,74.78,2026-04-16
4774,Campaign_4774,TikTok,Awareness,127678,10403,369,9620.87,42305.85,8.15,3.55,339.73,2025-09-22
4775,Campaign_4775,Twitter,Awareness,106706,12777,695,16652.73,57122.62,11.97,5.44,243.02,2026-03-13
4776,Campaign_4776,YouTube,Awareness,443096,35392,3401,23114.18,112302.89,7.99,9.61,385.86,2025-12-11
4777,Campaign_4777,LinkedIn,Awareness,186587,5551,1740,10362.4,14370.69,2.98,31.35,38.68,2024-05-19
4778,Campaign_4778,LinkedIn,Engagement,455540,24552,3613,14688.31,48435.08,5.39,14.72,229.75,2024-07-08
4779,Campaign_4779,LinkedIn,Traffic,414395,37098,15972,16054.7,21588.36,8.95,43.05,34.47,2024-12-12
4780,Campaign_4780,TikTok,Engagement,429250,26388,6870,2530.99,4566.67,6.15,26.03,80.43,2025-07-11
4781,Campaign_4781,YouTube,Sales,444701,73306,18521,7917.28,14787.57,16.48,25.27,86.78,2025-04-04
4782,Campaign_4782,TikTok,Sales,429034,35016,4938,6651.02,23545.58,8.16,14.1,254.01,2025-05-05
4783,Campaign_4783,Instagram,Engagement,389682,10240,2051,21773.51,48102.77,2.63,20.03,120.92,2024-05-11
4784,Campaign_4784,Instagram,Awareness,202409,3723,513,23604.04,113338.86,1.84,13.78,380.17,2025-01-14
4785,Campaign_4785,Instagram,Engagement,374616,20988,6280,17136.48,67082.18,5.6,29.92,291.46,2025-08-26
4786,Campaign_4786,TikTok,Awareness,423131,16928,4122,16903.64,49995.66,4.0,24.35,195.77,2026-05-08
4787,Campaign_4787,LinkedIn,Awareness,22848,2080,515,23301.64,106912.85,9.1,24.76,358.82,2025-07-29
4788,Campaign_4788,YouTube,Engagement,445588,14360,6723,14713.95,68247.09,3.22,46.82,363.83,2025-01-12
4789,Campaign_4789,Facebook,Traffic,454071,50593,21604,17075.27,30990.98,11.14,42.7,81.5,2025-07-04
4790,Campaign_4790,Instagram,Awareness,224542,37713,18144,16892.48,35627.91,16.8,48.11,110.91,2026-02-20
4791,Campaign_4791,Instagram,Awareness,125576,9579,693,7382.14,15143.85,7.63,7.23,105.14,2025-05-25
4792,Campaign_4792,Facebook,Awareness,68124,10213,898,8145.24,43004.77,14.99,8.79,427.97,2026-05-07
4793,Campaign_4793,LinkedIn,Awareness,375642,31337,2615,8214.14,13948.68,8.34,8.34,69.81,2025-01-22
4794,Campaign_4794,Instagram,Engagement,172381,21435,7429,1444.53,3976.76,12.43,34.66,175.3,2025-02-09
4795,Campaign_4795,Instagram,Engagement,425437,7260,3354,24983.44,71489.75,1.71,46.2,186.15,2025-07-27
4796,Campaign_4796,YouTube,Awareness,356335,66972,30116,13400.89,20069.15,18.79,44.97,49.76,2024-11-26
4797,Campaign_4797,Facebook,Engagement,147717,27519,13275,9165.34,46879.13,18.63,48.24,411.48,2025-09-02
4798,Campaign_4798,TikTok,Engagement,258408,9201,1299,11714.25,47372.28,3.56,14.12,304.4,2025-05-26
4799,Campaign_4799,YouTube,Traffic,424480,8163,1913,18278.28,24081.3,1.92,23.44,31.75,2024-08-11
4800,Campaign_4800,YouTube,Sales,149211,9463,4352,11519.55,43755.34,6.34,45.99,279.84,2025-07-15
4801,Campaign_4801,LinkedIn,Engagement,329007,7982,2950,6104.6,26954.95,2.43,36.96,341.55,2025-04-26
4802,Campaign_4802,Instagram,Awareness,56641,4044,1720,15936.8,85149.19,7.14,42.53,434.29,2025-02-15
4803,Campaign_4803,TikTok,Engagement,446970,51503,604,5991.61,18181.52,11.52,1.17,203.45,2025-08-05
4804,Campaign_4804,TikTok,Traffic,132548,3141,1489,16324.64,22781.61,2.37,47.41,39.55,2024-12-07
4805,Campaign_4805,LinkedIn,Traffic,136581,3870,1453,20994.64,32525.34,2.83,37.55,54.92,2026-05-11
4806,Campaign_4806,Facebook,Sales,347645,44553,9727,10471.59,16826.49,12.82,21.83,60.69,2026-05-10
4807,Campaign_4807,Facebook,Traffic,217704,3454,845,23310.01,30108.81,1.59,24.46,29.17,2025-01-12
4808,Campaign_4808,LinkedIn,Traffic,162354,32148,8586,10300.14,38910.04,19.8,26.71,277.76,2024-06-16
4809,Campaign_4809,LinkedIn,Awareness,416269,77530,34051,14978.08,50741.12,18.62,43.92,238.77,2026-04-14
4810,Campaign_4810,Instagram,Awareness,254998,1794,715,6538.18,30565.54,0.7,39.86,367.49,2026-01-13
4811,Campaign_4811,TikTok,Traffic,493054,60768,26196,11979.12,53187.56,12.32,43.11,344.0,2025-08-05
4812,Campaign_4812,Facebook,Sales,411195,30087,10762,12271.55,45020.94,7.32,35.77,266.87,2026-01-01
4813,Campaign_4813,LinkedIn,Awareness,434120,27475,13417,24760.65,33649.25,6.33,48.83,35.9,2025-01-31
4814,Campaign_4814,TikTok,Awareness,68011,2210,955,3112.12,13148.65,3.25,43.21,322.5,2025-06-27
4815,Campaign_4815,Facebook,Engagement,29143,3277,1311,1078.84,5571.38,11.24,40.01,416.42,2025-03-28
4816,Campaign_4816,TikTok,Traffic,163996,3822,1709,9238.47,44821.32,2.33,44.71,385.16,2024-07-02
4817,Campaign_4817,Facebook,Traffic,156442,8453,1953,6215.69,25151.86,5.4,23.1,304.65,2024-09-18
4818,Campaign_4818,Instagram,Traffic,377698,45884,12306,23533.02,51393.54,12.15,26.82,118.39,2025-03-23
4819,Campaign_4819,Instagram,Awareness,416928,4475,914,18308.87,50327.98,1.07,20.42,174.88,2025-04-19
4820,Campaign_4820,YouTube,Traffic,173114,12803,3201,15849.44,85805.24,7.4,25.0,441.38,2024-06-27
4821,Campaign_4821,TikTok,Sales,386246,15636,6109,15528.88,61877.25,4.05,39.07,298.47,2025-03-22
4822,Campaign_4822,TikTok,Sales,64403,8445,1823,24057.46,118769.97,13.11,21.59,393.69,2025-10-01
4823,Campaign_4823,YouTube,Engagement,153154,17599,8165,18082.59,33536.28,11.49,46.39,85.46,2024-08-31
4824,Campaign_4824,YouTube,Sales,453441,69950,24699,21516.65,115542.7,15.43,35.31,436.99,2026-03-07
4825,Campaign_4825,Twitter,Awareness,463905,63804,21639,20395.72,73009.64,13.75,33.91,257.97,2025-11-26
4826,Campaign_4826,Facebook,Sales,146720,23980,1331,24780.31,131918.56,16.34,5.55,432.35,2025-08-07
4827,Campaign_4827,Instagram,Traffic,424728,17301,7940,22976.57,66154.66,4.07,45.89,187.92,2024-09-27
4828,Campaign_4828,YouTube,Engagement,13074,1748,422,14200.77,23224.69,13.37,24.14,63.55,2024-09-13
4829,Campaign_4829,TikTok,Sales,252487,40814,4155,3401.84,14571.86,16.16,10.18,328.35,2024-12-11
4830,Campaign_4830,LinkedIn,Sales,187734,2605,855,17588.41,65534.88,1.39,32.82,272.6,2024-10-14
4831,Campaign_4831,YouTube,Traffic,499927,49626,24629,6942.85,17355.16,9.93,49.63,149.97,2024-06-30
4832,Campaign_4832,Facebook,Engagement,18166,1416,353,16734.23,65298.41,7.79,24.93,290.21,2025-03-03
4833,Campaign_4833,Twitter,Sales,264802,1321,286,15182.84,33714.24,0.5,21.65,122.05,2024-10-25
4834,Campaign_4834,TikTok,Sales,259265,46587,3295,18245.32,99216.73,17.97,7.07,443.79,2025-04-14
4835,Campaign_4835,Instagram,Engagement,199853,22112,2116,15306.25,74459.58,11.06,9.57,386.47,2025-10-02
4836,Campaign_4836,Instagram,Awareness,22506,3544,405,10041.04,14363.33,15.75,11.43,43.05,2024-10-24
4837,Campaign_4837,Facebook,Traffic,420922,15560,5515,19382.59,27874.99,3.7,35.44,43.81,2026-03-31
4838,Campaign_4838,LinkedIn,Engagement,48692,7803,338,21229.16,67436.43,16.03,4.33,217.66,2026-03-12
4839,Campaign_4839,YouTube,Awareness,423024,34079,16901,2506.57,13220.91,8.06,49.59,427.45,2025-09-06
4840,Campaign_4840,YouTube,Engagement,34577,6509,3080,14123.01,25445.51,18.82,47.32,80.17,2025-02-25
4841,Campaign_4841,Twitter,Traffic,359180,50213,18824,15800.09,70877.57,13.98,37.49,348.59,2025-08-30
4842,Campaign_4842,Instagram,Engagement,260647,9379,1660,17009.42,36359.69,3.6,17.7,113.76,2025-07-05
4843,Campaign_4843,TikTok,Sales,358814,35393,17391,3559.29,14621.41,9.86,49.14,310.8,2024-09-26
4844,Campaign_4844,Instagram,Sales,339320,55092,11938,24250.96,104665.91,16.24,21.67,331.59,2026-02-03
4845,Campaign_4845,YouTube,Awareness,76293,2176,328,22030.27,28424.83,2.85,15.07,29.03,2025-02-04
4846,Campaign_4846,TikTok,Awareness,285916,48660,13079,20637.71,35553.13,17.02,26.88,72.27,2025-05-12
4847,Campaign_4847,Facebook,Awareness,344535,30274,13623,1211.87,2442.17,8.79,45.0,101.52,2024-05-30
4848,Campaign_4848,Facebook,Awareness,371904,58194,19958,6349.03,21453.34,15.65,34.3,237.9,2026-02-05
4849,Campaign_4849,YouTube,Sales,226964,31306,7169,7210.92,34593.56,13.79,22.9,379.74,2025-12-14
4850,Campaign_4850,Twitter,Sales,419758,76681,4488,17968.92,78289.55,18.27,5.85,335.69,2025-10-30
4851,Campaign_4851,TikTok,Traffic,189982,10169,4421,4155.03,20831.43,5.35,43.48,401.35,2024-09-16
4852,Campaign_4852,TikTok,Engagement,487893,14329,1482,9823.09,37237.0,2.94,10.34,279.08,2024-09-02
4853,Campaign_4853,YouTube,Sales,327201,56424,20517,14407.93,69681.6,17.24,36.36,383.63,2025-01-27
4854,Campaign_4854,Facebook,Engagement,174113,13124,5087,10654.62,24572.01,7.54,38.76,130.62,2024-10-18
4855,Campaign_4855,TikTok,Awareness,408522,33546,14114,19285.23,83649.26,8.21,42.07,333.75,2025-03-21
4856,Campaign_4856,YouTube,Awareness,467235,16223,659,8073.2,43399.11,3.47,4.06,437.57,2025-07-28
4857,Campaign_4857,Facebook,Traffic,233391,17875,448,15322.5,52630.8,7.66,2.51,243.49,2024-09-14
4858,Campaign_4858,Twitter,Awareness,261082,6581,1417,8272.97,22297.28,2.52,21.53,169.52,2026-03-04
4859,Campaign_4859,LinkedIn,Traffic,414185,51941,22941,22275.06,101440.5,12.54,44.17,355.4,2026-03-02
4860,Campaign_4860,Instagram,Sales,497100,80921,3466,4707.4,12861.66,16.28,4.28,173.22,2025-11-05
4861,Campaign_4861,YouTube,Awareness,18289,2091,1027,10059.25,22252.43,11.43,49.12,121.21,2024-07-23
4862,Campaign_4862,Instagram,Sales,226245,12703,5984,24182.33,70120.54,5.61,47.11,189.97,2024-05-11
4863,Campaign_4863,Instagram,Sales,86417,4117,713,12963.64,19595.57,4.76,17.32,51.16,2025-07-22
4864,Campaign_4864,TikTok,Traffic,336363,42874,11345,16618.4,62062.75,12.75,26.46,273.46,2024-05-16
4865,Campaign_4865,LinkedIn,Sales,413472,30802,11870,11656.64,59948.79,7.45,38.54,414.29,2026-01-17
4866,Campaign_4866,Facebook,Engagement,325434,55432,11813,24430.27,118894.16,17.03,21.31,386.67,2025-08-11
4867,Campaign_4867,TikTok,Engagement,45362,5622,2685,20495.03,47054.14,12.39,47.76,129.59,2025-03-28
4868,Campaign_4868,TikTok,Traffic,367663,12185,652,2077.57,8526.92,3.31,5.35,310.43,2024-06-24
4869,Campaign_4869,Facebook,Traffic,16212,1894,777,13428.8,24684.77,11.68,41.02,83.82,2025-09-04
4870,Campaign_4870,Facebook,Engagement,352326,61688,28323,11061.67,18192.72,17.51,45.91,64.47,2026-02-15
4871,Campaign_4871,LinkedIn,Awareness,392878,22019,3413,5595.86,25880.16,5.6,15.5,362.49,2026-04-28
4872,Campaign_4872,Twitter,Sales,199526,27078,4133,1285.8,6782.92,13.57,15.26,427.53,2024-08-20
4873,Campaign_4873,YouTube,Traffic,313057,11887,5196,6692.28,26375.77,3.8,43.71,294.12,2026-01-30
4874,Campaign_4874,Twitter,Sales,127006,6612,503,1463.23,4723.78,5.21,7.61,222.83,2026-02-01
4875,Campaign_4875,Facebook,Engagement,53633,3814,1353,11313.73,48422.28,7.11,35.47,328.0,2024-09-11
4876,Campaign_4876,Instagram,Awareness,295615,23867,2496,5005.35,16163.91,8.07,10.46,222.93,2024-08-10
4877,Campaign_4877,LinkedIn,Traffic,333581,59876,27737,1051.39,2595.02,17.95,46.32,146.82,2026-03-18
4878,Campaign_4878,YouTube,Traffic,142846,28184,11083,2199.19,9087.22,19.73,39.32,313.21,2025-04-01
4879,Campaign_4879,TikTok,Engagement,331426,46756,14136,19169.79,40259.72,14.11,30.23,110.02,2025-07-06
4880,Campaign_4880,Twitter,Awareness,44719,2286,720,9160.32,14591.56,5.11,31.5,59.29,2026-01-24
4881,Campaign_4881,Facebook,Engagement,19605,2488,215,1292.85,2189.75,12.69,8.64,69.37,2026-02-13
4882,Campaign_4882,Twitter,Awareness,382247,17894,2160,11017.22,21412.5,4.68,12.07,94.35,2024-06-26
4883,Campaign_4883,YouTube,Sales,16744,1859,478,763.02,2397.96,11.1,25.71,214.27,2026-02-02
4884,Campaign_4884,Instagram,Sales,178945,3509,364,18772.64,65225.02,1.96,10.37,247.45,2024-12-31
4885,Campaign_4885,YouTube,Traffic,361097,36614,4714,21990.31,86881.59,10.14,12.87,295.09,2025-06-10
4886,Campaign_4886,LinkedIn,Sales,183483,14415,4754,3310.84,10162.22,7.86,32.98,206.94,2024-10-10
4887,Campaign_4887,TikTok,Traffic,455341,74433,2024,21679.49,36442.92,16.35,2.72,68.1,2025-02-12
4888,Campaign_4888,LinkedIn,Traffic,125927,5062,1778,21085.73,96437.83,4.02,35.12,357.36,2025-11-11
4889,Campaign_4889,YouTube,Sales,448382,74158,30933,18308.64,46025.35,16.54,41.71,151.39,2024-10-25
4890,Campaign_4890,Instagram,Awareness,459906,1188,310,9658.5,49378.99,0.26,26.09,411.25,2025-06-02
4891,Campaign_4891,Instagram,Awareness,214228,7526,1835,10078.61,37242.73,3.51,24.38,269.52,2026-01-02
4892,Campaign_4892,LinkedIn,Awareness,369543,72643,18884,7608.67,33157.35,19.66,26.0,335.78,2025-05-19
4893,Campaign_4893,Facebook,Sales,62351,6393,3035,16569.26,54780.4,10.25,47.47,230.61,2025-10-10
4894,Campaign_4894,LinkedIn,Sales,314143,28058,13650,17485.8,59759.73,8.93,48.65,241.76,2025-12-30
4895,Campaign_4895,Instagram,Traffic,165041,4142,293,9287.29,23838.24,2.51,7.07,156.68,2026-01-22
4896,Campaign_4896,YouTube,Awareness,332580,38561,13671,2918.53,12523.42,11.59,35.45,329.1,2024-06-02
4897,Campaign_4897,Twitter,Sales,182960,11644,2764,9625.71,40446.88,6.36,23.74,320.2,2025-02-16
4898,Campaign_4898,LinkedIn,Sales,79813,11824,4577,23418.49,60766.81,14.81,38.71,159.48,2024-06-26
4899,Campaign_4899,Facebook,Awareness,249090,43462,14633,16081.05,35547.97,17.45,33.67,121.06,2025-12-14
4900,Campaign_4900,Facebook,Sales,376706,41116,16333,24878.93,48507.3,10.91,39.72,94.97,2026-01-19
4901,Campaign_4901,Facebook,Sales,322378,24863,815,19403.91,30538.66,7.71,3.28,57.38,2024-11-19
4902,Campaign_4902,YouTube,Traffic,438380,43549,10514,12910.29,39663.36,9.93,24.14,207.22,2025-11-26
4903,Campaign_4903,Instagram,Sales,243476,47145,17852,14028.0,27520.46,19.36,37.87,96.18,2024-10-26
4904,Campaign_4904,YouTube,Awareness,53230,8293,2313,13522.34,17313.04,15.58,27.89,28.03,2025-04-19
4905,Campaign_4905,Twitter,Traffic,143550,12755,4421,22326.9,75515.04,8.89,34.66,238.22,2026-02-28
4906,Campaign_4906,Facebook,Sales,71725,9905,3587,2151.47,10804.77,13.81,36.21,402.2,2025-08-11
4907,Campaign_4907,Twitter,Engagement,103370,8215,1557,23953.32,62576.85,7.95,18.95,161.24,2024-11-23
4908,Campaign_4908,Twitter,Engagement,356423,48771,19588,22042.4,30734.62,13.68,40.16,39.43,2026-03-27
4909,Campaign_4909,LinkedIn,Awareness,305452,27657,7307,8368.79,27888.82,9.05,26.42,233.25,2025-09-07
4910,Campaign_4910,LinkedIn,Sales,66085,12151,1593,19738.74,107666.69,18.39,13.11,445.46,2024-08-06
4911,Campaign_4911,YouTube,Traffic,19605,3902,675,19085.61,61288.94,19.9,17.3,221.13,2024-09-03
4912,Campaign_4912,Instagram,Traffic,468253,33782,10704,19292.83,79798.3,7.21,31.69,313.62,2025-02-23
4913,Campaign_4913,Instagram,Awareness,10294,1730,593,14475.78,74112.0,16.81,34.28,411.97,2025-06-13
4914,Campaign_4914,Instagram,Sales,470426,46695,21653,23244.98,44674.83,9.93,46.37,92.19,2024-07-10
4915,Campaign_4915,Instagram,Awareness,115600,13416,5860,13281.35,60303.5,11.61,43.68,354.05,2025-09-19
4916,Campaign_4916,Twitter,Awareness,489940,68373,12879,7171.22,21945.93,13.96,18.84,206.03,2026-01-13
4917,Campaign_4917,LinkedIn,Sales,78107,12003,4208,16072.69,80667.63,15.37,35.06,401.89,2025-10-27
4918,Campaign_4918,Twitter,Awareness,13687,2406,1065,7378.7,37489.45,17.58,44.26,408.08,2026-04-09
4919,Campaign_4919,LinkedIn,Sales,402010,33298,15751,14644.24,71746.38,8.28,47.3,389.93,2025-09-01
4920,Campaign_4920,TikTok,Awareness,254602,7889,2644,22705.89,59306.58,3.1,33.52,161.19,2025-12-13
4921,Campaign_4921,LinkedIn,Engagement,488342,29878,3511,13261.33,43612.87,6.12,11.75,228.87,2026-02-17
4922,Campaign_4922,LinkedIn,Traffic,472691,20075,8460,9454.63,37474.81,4.25,42.14,296.36,2025-10-05
4923,Campaign_4923,YouTube,Traffic,278713,43726,3487,13879.41,62430.33,15.69,7.97,349.81,2024-11-30
4924,Campaign_4924,Instagram,Awareness,217579,16906,888,17938.22,90680.28,7.77,5.25,405.51,2025-07-10
4925,Campaign_4925,LinkedIn,Engagement,256553,16545,8183,14890.95,57278.77,6.45,49.46,284.65,2024-11-26
4926,Campaign_4926,Twitter,Engagement,419906,37266,10294,11832.59,60024.56,8.87,27.62,407.28,2025-03-14
4927,Campaign_4927,TikTok,Traffic,465893,41593,9130,3202.82,17106.09,8.93,21.95,434.09,2024-07-11
4928,Campaign_4928,TikTok,Engagement,314889,60351,27193,4673.73,14170.68,19.17,45.06,203.2,2025-04-11
4929,Campaign_4929,Facebook,Awareness,159322,22436,3855,7794.1,24499.01,14.08,17.18,214.33,2025-09-12
4930,Campaign_4930,YouTube,Engagement,371428,52249,1065,23448.73,102109.63,14.07,2.04,335.46,2024-08-04
4931,Campaign_4931,Facebook,Awareness,313950,43746,16938,5627.8,21544.7,13.93,38.72,282.83,2024-07-30
4932,Campaign_4932,Facebook,Traffic,252253,40712,18803,24170.1,66822.09,16.14,46.19,176.47,2025-01-25
4933,Campaign_4933,TikTok,Awareness,276014,50566,7356,23087.35,77032.81,18.32,14.55,233.66,2025-10-17
4934,Campaign_4934,Facebook,Awareness,208399,32257,8672,8081.04,38323.43,15.48,26.88,374.24,2025-01-19
4935,Campaign_4935,Twitter,Awareness,266274,46444,6948,1891.33,5871.23,17.44,14.96,210.43,2024-07-05
4936,Campaign_4936,Twitter,Sales,432770,62075,15309,23953.89,38418.53,14.34,24.66,60.39,2026-03-01
4937,Campaign_4937,YouTube,Traffic,175833,2673,1332,564.04,1908.6,1.52,49.83,238.38,2025-10-30
4938,Campaign_4938,LinkedIn,Engagement,316115,11270,1267,5173.31,22124.36,3.57,11.24,327.66,2024-07-16
4939,Campaign_4939,LinkedIn,Engagement,158122,1447,291,22652.65,67002.94,0.92,20.11,195.78,2024-07-15
4940,Campaign_4940,YouTube,Sales,78102,10082,2778,17211.89,23852.88,12.91,27.55,38.58,2025-03-19
4941,Campaign_4941,YouTube,Traffic,55612,3264,1449,20128.49,51423.51,5.87,44.39,155.48,2026-02-17
4942,Campaign_4942,Facebook,Traffic,134724,11274,5546,17917.91,83821.9,8.37,49.19,367.81,2026-05-06
4943,Campaign_4943,YouTube,Engagement,91723,9601,489,5115.18,27442.37,10.47,5.09,436.49,2026-02-28
4944,Campaign_4944,Facebook,Awareness,262744,32935,2502,7654.47,35260.36,12.54,7.6,360.65,2024-06-03
4945,Campaign_4945,TikTok,Awareness,316792,16926,5898,8192.1,21972.1,5.34,34.85,168.21,2026-05-08
4946,Campaign_4946,Facebook,Awareness,488804,20503,652,1503.39,2538.1,4.19,3.18,68.83,2024-06-06
4947,Campaign_4947,Facebook,Engagement,112006,14700,2582,7003.99,36514.57,13.12,17.56,421.34,2025-05-02
4948,Campaign_4948,Instagram,Sales,429074,62617,26238,10094.88,45363.13,14.59,41.9,349.37,2026-03-10
4949,Campaign_4949,TikTok,Awareness,496104,87857,39179,2784.47,10942.77,17.71,44.59,292.99,2024-09-24
4950,Campaign_4950,Instagram,Sales,451837,55850,10697,1226.76,5348.99,12.36,19.15,336.03,2025-04-05
4951,Campaign_4951,Twitter,Awareness,98531,5896,2266,16403.13,65968.89,5.98,38.43,302.17,2024-08-15
4952,Campaign_4952,Facebook,Sales,201196,26310,4900,7440.44,26763.75,13.08,18.62,259.71,2024-08-20
4953,Campaign_4953,Facebook,Engagement,361900,1572,312,9588.97,24859.6,0.43,19.85,159.25,2026-03-16
4954,Campaign_4954,Instagram,Traffic,36767,2032,467,5700.03,14997.75,5.53,22.98,163.12,2026-03-31
4955,Campaign_4955,Twitter,Sales,271315,32934,10260,23111.83,49238.97,12.14,31.15,113.05,2026-02-10
4956,Campaign_4956,Facebook,Traffic,265935,27865,3190,14625.68,55323.18,10.48,11.45,278.26,2025-06-03
4957,Campaign_4957,YouTube,Traffic,28541,1239,582,4859.61,21333.06,4.34,46.97,338.99,2025-10-04
4958,Campaign_4958,YouTube,Traffic,306519,25709,11860,16686.89,78834.77,8.39,46.13,372.44,2025-07-01
4959,Campaign_4959,YouTube,Awareness,476507,74768,1188,5001.67,20748.44,15.69,1.59,314.83,2025-03-24
4960,Campaign_4960,TikTok,Awareness,305820,30106,6186,23747.99,97582.84,9.84,20.55,310.91,2025-01-31
4961,Campaign_4961,TikTok,Awareness,250077,40681,1266,11075.82,57990.44,16.27,3.11,423.58,2024-11-26
4962,Campaign_4962,YouTube,Awareness,491132,95542,4449,23926.55,98489.47,19.45,4.66,311.63,2025-02-28
4963,Campaign_4963,LinkedIn,Awareness,39264,2697,1246,21284.41,48683.0,6.87,46.2,128.73,2025-07-29
4964,Campaign_4964,Instagram,Traffic,249649,29601,9866,12152.77,23132.02,11.86,33.33,90.34,2024-06-14
4965,Campaign_4965,Twitter,Sales,105588,3421,1178,16401.81,68054.86,3.24,34.43,314.92,2026-03-30
